"","id","name","screen_name","Potential_Climate_Denial"
"1528",826448458869510144,"Senator Tom Carper","SenatorCarper","0"
"1529",828999334242955264,"Rep. Ted Deutch","RepTedDeutch","0"
"1530",839895685910708224,"Rep. Jamie Raskin","RepRaskin","0"
"1531",822576318478958592,"Rep. Don Beyer","RepDonBeyer","0"
"1532",826116774974353408,"Rep. Donald McEachin","RepMcEachin","0"
"1533",828294908997943296,"Lamar Smith","LamarSmithTX21","0"
"1534",832589765589475328,"Martin Heinrich","MartinHeinrich","0"
"1535",839159130338242560,"Ed Markey","SenMarkey","0"
"1536",839859014884339712,"Brian Schatz","brianschatz","0"
"1537",821533618128490496,"John Garamendi","RepGaramendi","0"
"1538",824359379919060992,"Sen. Maggie Hassan","SenatorHassan","0"
"1539",824666384835772416,"Rep. Juan Vargas","RepJuanVargas","0"
"1540",826876128006701056,"Bernie Sanders","SenSanders","1"
"1541",832283848813768704,"Sheldon Whitehouse","SenWhitehouse","1"
"1542",832679639965278208,"Rep. Barbara Lee","RepBarbaraLee","1"
"1543",839975076292337664,"Martin Heinrich","MartinHeinrich","0"
"1544",840320923110645760,"Ileana Ros-Lehtinen","RosLehtinen","0"
"1545",842034951071645696,"Raja Krishnamoorthi","CongressmanRaja","0"
"1546",842091781890154496,"Bernie Sanders","SenSanders","0"
"1547",842747442529550336,"Rep. Carlos Curbelo","RepCurbelo","0"
"1548",840307163084017664,"Rep. Barbara Lee","RepBarbaraLee","0"
"1549",842393281162039296,"Dina Titus","repdinatitus","0"
"1550",824661934238683136,"Rep. Donald McEachin","RepMcEachin","0"
"1551",825145623380893696,"Congressmember Bass","RepKarenBass","0"
"1552",833002215384154112,"Sheldon Whitehouse","SenWhitehouse","0"
"1553",842060678299033600,"Bernie Sanders","SenSanders","0"
"1554",842500621987168256,"Sheldon Whitehouse","SenWhitehouse","0"
"1555",821791971417137152,"Sheldon Whitehouse","SenWhitehouse","0"
"1556",824667028724346880,"Chuck Schumer","SenSchumer","0"
"1557",832272628329091072,"Richard Blumenthal","SenBlumenthal","0"
"1558",832642315189489664,"Senator Gary Peters","SenGaryPeters","0"
"1559",836199951440965632,"Scott Taylor","Scotttaylorva","0"
"1560",836784903672971264,"Bernie Sanders","SenSanders","0"
"1561",840596940949737472,"Cory Booker","CoryBooker","0"
"1562",841347374412922880,"Lloyd Doggett","RepLloydDoggett","0"
"1563",842435330749956096,"Senator Cortez Masto","SenCortezMasto","0"
"1564",823970511675949056,"Tom Udall","SenatorTomUdall","0"
"1565",842149247462047744,"Frank LoBiondo","RepLoBiondo","0"
"1566",824780135853355008,"Senator Bob Casey","SenBobCasey","0"
"1567",830194687646564352,"Rep. Diana DeGette","RepDianaDeGette","0"
"1568",836750572090961920,"Michael F. Bennet","SenBennetCO","0"
"1569",843848940579688448,"Rep. Don Bacon","RepDonBacon","0"
"1570",829100484803846144,"Rep. Ted Deutch","RepTedDeutch","0"
"1571",832619540940886016,"Sen. Al Franken","SenFranken","0"
"1572",839960006032326656,"Michael F. Bennet","SenBennetCO","0"
"1573",826481617623535616,"Senator Chris Coons","ChrisCoons","0"
"1574",829096241581666304,"Bernie Sanders","SenSanders","0"
"1575",839880104578805760,"Rep. Jamie Raskin","RepRaskin","0"
"1576",824704760930594816,"Senator Tom Carper","SenatorCarper","0"
"1577",824663864725925888,"Gerry Connolly","GerryConnolly","0"
"1578",824667966117728256,"Senator Mazie Hirono","maziehirono","0"
"1579",828717083890429952,"Rep. Zoe Lofgren","RepZoeLofgren","1"
"1580",828999265687068672,"Rep. Donald McEachin","RepMcEachin","1"
"1581",829363426384367616,"Rep. Jimmy Panetta","RepJimmyPanetta","1"
"1582",836240949260886016,"Bernie Sanders","SenSanders","0"
"1583",836372850881642496,"Rep. Rick Larsen","RepRickLarsen","0"
"1584",821846821735723008,"Senator Bob Casey","SenBobCasey","0"
"1585",823269838479048704,"US Rep Brendan Boyle","RepBrendanBoyle","0"
"1586",823998790550093824,"Rep. Donald McEachin","RepMcEachin","0"
"1587",827224098552107008,"Patrick Meehan","RepMeehan","0"
"1588",836594391947034624,"Rep Andy Biggs","RepAndyBiggsAZ","0"
"1589",839904420922032128,"Bernie Sanders","SenSanders","0"
"1590",821764010324402176,"Senator Tom Carper","SenatorCarper","0"
"1591",822098536758149120,"Martin Heinrich","MartinHeinrich","0"
"1592",824653013981749248,"Rep. Ed Perlmutter","RepPerlmutter","0"
"1593",827693185719738368,"Rep. Scott Peters","RepScottPeters","0"
"1594",828999123558871040,"US Rep E.B.Johnson","RepEBJ","0"
"1595",837384403227639808,"Sen Dianne Feinstein","SenFeinstein","0"
"1596",828766748648292352,"Rep. Shea-Porter","RepSheaPorter","0"
"1597",829019002819211264,"Rep. Blunt Rochester","RepBRochester","0"
"1598",831718856162934784,"Rep. Donald McEachin","RepMcEachin","0"
"1599",842159287535325184,"Sen. Maggie Hassan","SenatorHassan","0"
"1600",824657700466352128,"Rep. Don Beyer","RepDonBeyer","0"
"1601",829008132613558272,"David Cicilline","RepCicilline","0"
"1602",832322518207889408,"Senator Patty Murray","PattyMurray","0"
"1603",840632896058773504,"Senator Angus King","SenAngusKing","0"
"1604",821773402449072128,"Senator Cortez Masto","SenCortezMasto","0"
"1605",824223446834016256,"Cory Booker","CoryBooker","0"
"1606",831557532560850944,"Brian Schatz","brianschatz","0"
"1607",821843007037206528,"Senator Bob Casey","SenBobCasey","0"
"1608",824650609118830592,"Denny Heck","RepDennyHeck","0"
"1609",824651942202920960,"Rep. Ted Lieu","RepTedLieu","0"
"1610",826899914366054400,"Kirsten Gillibrand","SenGillibrand","0"
"1611",829019912362455040,"Rep. Don Beyer","RepDonBeyer","0"
"1612",821761252254973952,"Jan Schakowsky","janschakowsky","0"
"1613",836343910754582528,"Rep. Scott Peters","RepScottPeters","0"
"1614",821798710157971456,"Kirsten Gillibrand","SenGillibrand","0"
"1615",825096307421351936,"Bernie Sanders","SenSanders","0"
"1616",828998672650293248,"Rep. Ted Lieu","RepTedLieu","0"
"1617",829062614672105472,"Senator Dick Durbin","SenatorDurbin","0"
"1618",833448138002280448,"Kirsten Gillibrand","SenGillibrand","0"
"1619",824677286981074944,"Bernie Sanders","SenSanders","0"
"1620",842027312203853824,"Brian Fitzpatrick","RepBrianFitz","0"
"1621",828714308192313344,"Rep. Jared Huffman","RepHuffman","1"
"1622",829000725652979712,"Carolyn  B. Maloney","RepMaloney","1"
"1623",824648251802603520,"Rep Frederica Wilson","RepWilson","1"
"1624",829005123103883264,"Anthony G. Brown","AnthonyBrownMD4","0"
"1625",838052255735689216,"Rep. Jamie Raskin","RepRaskin","0"
"1626",823973993673793536,"Rep. Ted Deutch","RepTedDeutch","0"
"1627",823987017180712960,"Senator Cortez Masto","SenCortezMasto","0"
"1628",826927953917390848,"Chris Van Hollen","ChrisVanHollen","0"
"1629",832322331049652224,"Senator Patty Murray","PattyMurray","0"
"1630",822166697511710720,"Pramila Jayapal","PramilaJayapal","0"
"1631",822537914143952896,"Dina Titus","repdinatitus","0"
"1632",839905388375986176,"Bernie Sanders","SenSanders","0"
"1633",823974208665505792,"Rep. Ted Deutch","RepTedDeutch","0"
"1634",831997835184844800,"Rep. Barbara Lee","RepBarbaraLee","0"
"1635",832312344810242048,"Sen. Maggie Hassan","SenatorHassan","0"
"1636",840223161593520128,"Bernie Sanders","SenSanders","0"
"1637",821815718668861440,"Rep. Donald McEachin","RepMcEachin","0"
"1638",824683494580355072,"Gerry Connolly","GerryConnolly","0"
"1639",828832126506266624,"Adam Schiff","RepAdamSchiff","0"
"1640",829009175950802944,"David E. Price","RepDavidEPrice","0"
"1641",840207391161499648,"Rep. John Delaney","RepJohnDelaney","0"
"1642",842083477113737216,"Rep. Ryan Costello","RepRyanCostello","0"
"1643",821762542645157888,"Senator Tom Carper","SenatorCarper","0"
"1644",821842346342051840,"Senator Bob Casey","SenBobCasey","0"
"1645",823961172491829248,"Jim Cooper","repjimcooper","0"
"1646",824023011527376896,"Senator Mazie Hirono","maziehirono","0"
"1647",832624176481447936,"Chellie Pingree","chelliepingree","0"
"1648",842037550676090880,"Patrick Meehan","RepMeehan","0"
"1649",821781993335750656,"Chuck Schumer","SenSchumer","0"
"1650",824278820643569664,"Senator Bob Casey","SenBobCasey","0"
"1651",824648510121410560,"Rep. Jared Huffman","RepHuffman","0"
"1652",825001382033948672,"D. Wasserman Schultz","RepDWStweets","0"
"1653",830867978623254528,"Rep. Ted Deutch","RepTedDeutch","0"
"1654",842495930683314176,"Rep. Barbara Lee","RepBarbaraLee","1"
"1655",824667804280492032,"Jared Polis","jaredpolis","1"
"1656",832431306311090176,"Michael F. Bennet","SenBennetCO","1"
"1657",821731319432572928,"Rep. Ted Deutch","RepTedDeutch","0"
"1658",821799234534043648,"Kirsten Gillibrand","SenGillibrand","0"
"1659",822471118330204160,"Rep. Frank Pallone","FrankPallone","0"
"1660",832306051558961152,"Sen. Maria Cantwell","SenatorCantwell","0"
"1661",832422462285545472,"Senator Tom Carper","SenatorCarper","0"
"1662",835150896304619520,"ChuckGrassley","ChuckGrassley","0"
"1663",839306027266879488,"Pramila Jayapal","PramilaJayapal","0"
"1664",842735944885321728,"Jim Cooper","repjimcooper","0"
"1665",821750661792624640,"Rep. Barbara Lee","RepBarbaraLee","0"
"1666",822844505258737664,"Joaquin Castro","JoaquinCastrotx","0"
"1667",827224265535668224,"Senator Tim Kaine","timkaine","0"
"1668",839908767408013312,"Senator Dick Durbin","SenatorDurbin","0"
"1669",821869358586662912,"Ed Markey","SenMarkey","0"
"1670",826543088055250944,"Rep. Donald McEachin","RepMcEachin","0"
"1671",842778136324530176,"Sen. Maggie Hassan","SenatorHassan","0"
"1672",822103247267758080,"Chuck Schumer","SenSchumer","0"
"1673",824354536303316992,"Jared Polis","jaredpolis","0"
"1674",832656463805956096,"Michael F. Bennet","SenBennetCO","0"
"1675",821772916631207936,"Bernie Sanders","SenSanders","0"
"1676",823963359808778240,"Chris Murphy","ChrisMurphyCT","0"
"1677",824664452813328384,"Rep. Donald McEachin","RepMcEachin","0"
"1678",832607905698439168,"Tom Udall","SenatorTomUdall","0"
"1679",834166882399899648,"ChuckGrassley","ChuckGrassley","0"
"1680",828995879885557760,"Rep. Brad Schneider","RepSchneider","0"
"1681",834165309967831040,"Rep. Scott Peters","RepScottPeters","0"
"1682",841680827771703296,"Kamala Harris","SenKamalaHarris","0"
"1683",824653129530613760,"Denny Heck","RepDennyHeck","0"
"1684",824735968523599872,"Julia Brownley","JuliaBrownley26","0"
"1685",829010082604019712,"David Cicilline","RepCicilline","0"
"1686",830173555094614016,"Bernie Sanders","SenSanders","0"
"1687",832266626959540224,"Sheldon Whitehouse","SenWhitehouse","0"
"1688",832326825812643840,"Senator Tom Carper","SenatorCarper","0"
"1689",835569989553901568,"G. K. Butterfield","GKButterfield","0"
"1690",841718801221722112,"Chris Van Hollen","ChrisVanHollen","0"
"1691",822102547473321984,"Bernie Sanders","SenSanders","0"
"1692",823545893278326784,"Cory Booker","CoryBooker","0"
"1693",823978621253586944,"Rep. Peter Welch","PeterWelch","0"
"1694",824380611519463424,"Mike Doyle","USRepMikeDoyle","0"
"1695",828294834876272640,"Lamar Smith","LamarSmithTX21","0"
"1696",829776761839820800,"Dave Reichert","davereichert","0"
"1697",830100183673339904,"Rep. Don Bacon","RepDonBacon","0"
"1698",832313519282466816,"Sen. Maggie Hassan","SenatorHassan","0"
"1699",839970001511669760,"Mike Quigley","RepMikeQuigley","0"
"1700",841328669196972032,"Senator Jeff Merkley","SenJeffMerkley","0"
"1701",842089382811181056,"Frank LoBiondo","RepLoBiondo","0"
"1702",824383795482787840,"Senator Tom Carper","SenatorCarper","0"
"1703",828974399848140800,"Dwight Evans","RepDwightEvans","0"
"1704",843871608934686720,"Rep. Carlos Curbelo","RepCurbelo","0"
"1705",822103309955776512,"Chuck Schumer","SenSchumer","0"
"1706",827621890806120448,"Sen. Maggie Hassan","SenatorHassan","0"
"1707",833871671203356672,"Rep. Scott Peters","RepScottPeters","0"
"1708",834849399943610368,"Mike Doyle","USRepMikeDoyle","0"
"1709",838074218357084160,"Rep. Don Beyer","RepDonBeyer","0"
"1710",838116483758764032,"David Young","RepDavidYoung","0"
"1711",839294604319068160,"Rep. Rick Larsen","RepRickLarsen","0"
"1712",824000075500318720,"Rep. Donald McEachin","RepMcEachin","0"
"1713",824386985414590464,"Rep. Ted Deutch","RepTedDeutch","0"
"1714",826201460421574656,"Senator Bob Casey","SenBobCasey","0"
"1715",832313147981778944,"Sen. Maggie Hassan","SenatorHassan","0"
"1716",832658749797982208,"Senator Dick Durbin","SenatorDurbin","0"
"1717",839868470787461120,"Sen. Jeanne Shaheen","SenatorShaheen","0"
"1718",843517655550181376,"Rep. Carlos Curbelo","RepCurbelo","0"
"1719",824390443035217920,"Joaquin Castro","JoaquinCastrotx","0"
"1720",827694518933807104,"Rep. Scott Peters","RepScottPeters","0"
"1721",831245057877561344,"Senator Chris Coons","ChrisCoons","0"
"1722",840412389090689024,"Sen. Patrick Leahy","SenatorLeahy","0"
"1723",841759634750877696,"Sheldon Whitehouse","SenWhitehouse","0"
"1724",847204401190223872,"Michael F. Bennet","SenBennetCO","0"
"1725",850047822749724672,"Judy Chu","RepJudyChu","0"
"1726",852979848226250752,"Michael F. Bennet","SenBennetCO","0"
"1727",855903696672231424,"Rep. Shea-Porter","RepSheaPorter","0"
"1728",856637480115851264,"Senator Dick Durbin","SenatorDurbin","0"
"1729",856637599020187648,"Senator Dick Durbin","SenatorDurbin","0"
"1730",858364411194593280,"Amy Klobuchar","amyklobuchar","0"
"1731",862800293620310016,"Rep. Scott Peters","RepScottPeters","0"
"1732",852583550939484160,"Rep. Peter Welch","PeterWelch","0"
"1733",857723220937625600,"Tammy Duckworth","SenDuckworth","0"
"1734",858037468888784896,"Sen. Al Franken","SenFranken","0"
"1735",846803781723545600,"Sen. Jeanne Shaheen","SenatorShaheen","0"
"1736",847917827994660864,"John Ratcliffe","RepRatcliffe","0"
"1737",852599802537889792,"Rep. Ted Deutch","RepTedDeutch","0"
"1738",854511467734851584,"Rep. Scott Peters","RepScottPeters","0"
"1739",854817385328463872,"Bernie Sanders","SenSanders","0"
"1740",861679857054384128,"Rep. Ro Khanna","RepRoKhanna","0"
"1741",846833442885128192,"Jan Schakowsky","janschakowsky","0"
"1742",847162908865892352,"Gregory Meeks","GregoryMeeks","0"
"1743",850131562821767168,"Raja Krishnamoorthi","CongressmanRaja","0"
"1744",859203719300341760,"Rep. Donald McEachin","RepMcEachin","0"
"1745",862330150888894464,"John Faso","RepJohnFaso","0"
"1746",846808623267430400,"Mark Takano","RepMarkTakano","0"
"1747",848214613271490560,"Cory Booker","CoryBooker","1"
"1748",857960984245399552,"Ed Markey","SenMarkey","1"
"1749",859151365586780160,"Judy Chu","RepJudyChu","1"
"1750",861959469986611200,"David Cicilline","RepCicilline","0"
"1751",846795447398162432,"Senator Bob Menendez","SenatorMenendez","0"
"1752",852179815264378880,"Senator Tom Carper","SenatorCarper","0"
"1753",854418765001351168,"Martin Heinrich","MartinHeinrich","0"
"1754",855780419408732160,"Chris Van Hollen","ChrisVanHollen","0"
"1755",864230029022158848,"Senator Angus King","SenAngusKing","0"
"1756",845731158579015680,"Governor Kate Brown","OregonGovBrown","0"
"1757",847117383143710720,"Rep. Don Beyer","RepDonBeyer","0"
"1758",850136572662083584,"Earl Blumenauer","repblumenauer","0"
"1759",851836745738055680,"Rep. Ro Khanna","RepRoKhanna","0"
"1760",852179447599988736,"Sheldon Whitehouse","SenWhitehouse","0"
"1761",855433676980670464,"Rep. Ted Deutch","RepTedDeutch","0"
"1762",858343547090550784,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"1763",846800550289178624,"Senator Dick Durbin","SenatorDurbin","0"
"1764",846824198840369152,"Sen Dianne Feinstein","SenFeinstein","0"
"1765",853988903229018112,"Jan Schakowsky","janschakowsky","0"
"1766",855783256335286272,"Gerry Connolly","GerryConnolly","0"
"1767",846701791920242688,"Gerry Connolly","GerryConnolly","0"
"1768",846792840881602560,"Sheldon Whitehouse","SenWhitehouse","0"
"1769",847098778851201024,"Mark Takano","RepMarkTakano","0"
"1770",847166477237178368,"David Cicilline","RepCicilline","0"
"1771",855625167019548672,"Adam Schiff","RepAdamSchiff","0"
"1772",857645598052421632,"Cory Booker","CoryBooker","0"
"1773",844924154902122496,"Governor Dan Malloy","GovMalloyOffice","0"
"1774",846793594212110336,"Jim Langevin","JimLangevin","0"
"1775",846807786025574400,"Mark Takano","RepMarkTakano","0"
"1776",847525166657744896,"Rep. Charlie Crist","RepCharlieCrist","0"
"1777",860480116027265024,"Raja Krishnamoorthi","CongressmanRaja","0"
"1778",846811958028455936,"David E. Price","RepDavidEPrice","0"
"1779",846927347597131776,"Governor John Carney","JohnCarneyDE","0"
"1780",847086194915717120,"Bill Foster","RepBillFoster","0"
"1781",847117337174134784,"Rep. Don Beyer","RepDonBeyer","0"
"1782",847211333644955648,"Michael F. Bennet","SenBennetCO","0"
"1783",847573984241737728,"Grace Meng","RepGraceMeng","0"
"1784",847825073855660032,"Sheldon Whitehouse","SenWhitehouse","0"
"1785",857627636373311488,"Bernie Sanders","SenSanders","0"
"1786",846770713281335296,"Andrew Cuomo","NYGovCuomo","0"
"1787",856181374772027392,"Rep. Don Beyer","RepDonBeyer","0"
"1788",857629888622325760,"Jim Langevin","JimLangevin","0"
"1789",863812890431803392,"Rep. Don Beyer","RepDonBeyer","0"
"1790",846794114758836224,"Rep. Ted Deutch","RepTedDeutch","0"
"1791",855117415088259072,"John Garamendi","RepGaramendi","0"
"1792",855771495712399360,"Rep. Brad Schneider","RepSchneider","0"
"1793",855918790063861760,"Rep. Ted Deutch","RepTedDeutch","0"
"1794",857361442001096704,"Bernie Sanders","SenSanders","0"
"1795",858345441762697216,"Sheldon Whitehouse","SenWhitehouse","0"
"1796",858467199215972352,"Senator Cortez Masto","SenCortezMasto","0"
"1797",859835030591463424,"Bernie Sanders","SenSanders","0"
"1798",859845266693902336,"Rep. Ro Khanna","RepRoKhanna","0"
"1799",862416366258794496,"Rep. Scott Peters","RepScottPeters","0"
"1800",846796224174927872,"Senator Bob Menendez","SenatorMenendez","0"
"1801",847207439292346368,"Michael F. Bennet","SenBennetCO","0"
"1802",854368319939457024,"Jan Schakowsky","janschakowsky","0"
"1803",855538058355240960,"Senator Tom Carper","SenatorCarper","0"
"1804",855771785584939008,"Rep. Blunt Rochester","RepBRochester","0"
"1805",855803798312411136,"US Rep. Al Lawson Jr","RepAlLawsonJr","0"
"1806",858351099857838080,"Elizabeth Warren","SenWarren","0"
"1807",858421131438673920,"Jim Cooper","repjimcooper","0"
"1808",846797942006693888,"US Rep Kathy Castor","USRepKCastor","0"
"1809",847089691031715840,"Rep Andy Biggs","RepAndyBiggsAZ","0"
"1810",847099964274675712,"Rep.Grace Napolitano","gracenapolitano","0"
"1811",847111250496684032,"Rep. Brad Schneider","RepSchneider","0"
"1812",856638031272562688,"Rep. Ted Deutch","RepTedDeutch","0"
"1813",858450054780248064,"Senator Mazie Hirono","maziehirono","1"
"1814",859129128938860544,"Rep. Diana DeGette","RepDianaDeGette","1"
"1815",859852241045520384,"Rep. Frank Pallone","FrankPallone","1"
"1816",862353183275966464,"Senator Jeff Merkley","SenJeffMerkley","0"
"1817",864562759454912512,"Rep. Dan Kildee","RepDanKildee","0"
"1818",855809451688964096,"Andrew Cuomo","NYGovCuomo","0"
"1819",855940822654648320,"Rep. Ted Deutch","RepTedDeutch","0"
"1820",857626541689384960,"Senator Jeff Merkley","SenJeffMerkley","0"
"1821",858056737076760576,"Rep. Don Beyer","RepDonBeyer","0"
"1822",858424991360196608,"Rep. Keith Ellison","keithellison","0"
"1823",846785220506533888,"Chellie Pingree","chelliepingree","0"
"1824",850452119677173760,"Rep. Don Beyer","RepDonBeyer","0"
"1825",851398861541318656,"Rep. Don Beyer","RepDonBeyer","0"
"1826",852945083896926208,"Michael F. Bennet","SenBennetCO","0"
"1827",847199473596030976,"Rep. Bill Flores","RepBillFlores","0"
"1828",847558586066718720,"Kamala Harris","SenKamalaHarris","0"
"1829",847574510475849728,"Grace Meng","RepGraceMeng","0"
"1830",855786946014175232,"Senator Bob Menendez","SenatorMenendez","0"
"1831",855947489991573504,"Jared Polis","jaredpolis","0"
"1832",857770837423816704,"Sheldon Whitehouse","SenWhitehouse","0"
"1833",859105563015352320,"Jim Cooper","repjimcooper","0"
"1834",846805745098219520,"Kamala Harris","SenKamalaHarris","0"
"1835",848247593763131392,"Rep. Don Beyer","RepDonBeyer","0"
"1836",858867040555343872,"Andrew Cuomo","NYGovCuomo","0"
"1837",859447341220286464,"Rep. Shea-Porter","RepSheaPorter","0"
"1838",847098087961169920,"Rep. Ed Perlmutter","RepPerlmutter","0"
"1839",847132100922888192,"Richard Blumenthal","SenBlumenthal","0"
"1840",847140735707201536,"Nanette D. Barragán","RepBarragan","0"
"1841",847158311095029760,"Bernie Sanders","SenSanders","0"
"1842",855535365989568512,"Carolyn  B. Maloney","RepMaloney","0"
"1843",858414591763677184,"Kamala Harris","SenKamalaHarris","1"
"1844",843956735761178624,"Rep. Carlos Curbelo","RepCurbelo","1"
"1845",844588238409027584,"Sen. Maggie Hassan","SenatorHassan","1"
"1846",846824276326002688,"Sen Dianne Feinstein","SenFeinstein","0"
"1847",855049006937985024,"Paul Tonko","RepPaulTonko","0"
"1848",858347646368534528,"Senator Bob Casey","SenBobCasey","0"
"1849",858392296257187840,"Rep. Don Beyer","RepDonBeyer","0"
"1850",846820171457204224,"Elizabeth Esty","RepEsty","0"
"1851",847111112424394752,"Rep. Donald McEachin","RepMcEachin","0"
"1852",850002101371645952,"Rep. John Delaney","RepJohnDelaney","0"
"1853",855913403134730240,"Jan Schakowsky","janschakowsky","0"
"1854",858050701162885120,"Jim Langevin","JimLangevin","0"
"1855",859854396712243200,"Raúl R. Labrador","Raul_Labrador","0"
"1856",846791810282348544,"Adam Schiff","RepAdamSchiff","0"
"1857",847475314758303744,"Rep. Ted Deutch","RepTedDeutch","0"
"1858",847557801622687744,"Rep. Scott Peters","RepScottPeters","0"
"1859",850749153340780544,"Mimi Walters","RepMimiWalters","0"
"1860",852166697763123200,"Rep. Don Beyer","RepDonBeyer","0"
"1861",853063137846800384,"Amy Klobuchar","amyklobuchar","0"
"1862",857319738782961664,"Senator Dick Durbin","SenatorDurbin","0"
"1863",846828045134651392,"Senator Chris Coons","ChrisCoons","0"
"1864",851102622559940608,"Brenda Lawrence","RepLawrence","0"
"1865",855944649520885760,"Rep. Brad Schneider","RepSchneider","0"
"1866",857586563693334528,"Gerry Connolly","GerryConnolly","0"
"1867",858325158200844288,"Ed Markey","SenMarkey","0"
"1868",854393302111711232,"Charlie Baker","MassGovernor","0"
"1869",856872536948305920,"Senator Tom Carper","SenatorCarper","0"
"1870",857719768706686976,"Sheldon Whitehouse","SenWhitehouse","0"
"1871",858353866504626176,"Andrew Cuomo","NYGovCuomo","0"
"1872",858444381795344384,"Elizabeth Esty","RepEsty","0"
"1873",855921034448523264,"Rep. Brad Sherman","BradSherman","0"
"1874",859533081904115712,"Mike Doyle","USRepMikeDoyle","0"
"1875",843959898799005696,"Rep. Ryan Costello","RepRyanCostello","0"
"1876",846787471174258688,"Rep. Shea-Porter","RepSheaPorter","0"
"1877",852910981525143552,"Sheldon Whitehouse","SenWhitehouse","0"
"1878",857653079910625280,"Kamala Harris","SenKamalaHarris","0"
"1879",862694410588389376,"Rep. Susan Davis","RepSusanDavis","1"
"1880",847087472714678272,"Elizabeth Esty","RepEsty","1"
"1881",850842716166656000,"Rep. Ro Khanna","RepRoKhanna","1"
"1882",846806231276773376,"Donald Payne Jr.","RepDonaldPayne","0"
"1883",853752370051903488,"Kamala Harris","SenKamalaHarris","0"
"1884",857959843222736896,"Alcee L. Hastings","RepHastingsFL","0"
"1885",858325695608619008,"Sheldon Whitehouse","SenWhitehouse","0"
"1886",846828763799326720,"Sen. Al Franken","SenFranken","0"
"1887",852250318943518720,"Sheldon Whitehouse","SenWhitehouse","0"
"1888",855147355179450368,"Dwight Evans","RepDwightEvans","0"
"1889",855784757216587776,"Gerry Connolly","GerryConnolly","0"
"1890",855846413862805504,"Kamala Harris","SenKamalaHarris","0"
"1891",857965053735251968,"Pramila Jayapal","PramilaJayapal","0"
"1892",858388551964270592,"Michael F. Bennet","SenBennetCO","0"
"1893",858418310022651904,"Carolyn  B. Maloney","RepMaloney","0"
"1894",857707127405785088,"Rep. Donald McEachin","RepMcEachin","1"
"1895",864282932470587392,"Rep. Don Beyer","RepDonBeyer","1"
"1896",846374396231081984,"Martin Heinrich","MartinHeinrich","1"
"1897",846795258319003648,"Senator Bob Menendez","SenatorMenendez","0"
"1898",846795745932009472,"Rep. Don Beyer","RepDonBeyer","0"
"1899",853068659366875136,"Suzanne Bonamici","RepBonamici","0"
"1900",855766792035237888,"Rep. Hank Johnson","RepHankJohnson","0"
"1901",855831471629758464,"Rep. Don Beyer","RepDonBeyer","0"
"1902",856637276654358528,"Senator Dick Durbin","SenatorDurbin","0"
"1903",858331441918246912,"Andrew Cuomo","NYGovCuomo","0"
"1904",858746813561544704,"Brian Schatz","brianschatz","0"
"1905",862687698598932480,"Alcee L. Hastings","RepHastingsFL","0"
"1906",864505579435417600,"Rep. Ted Lieu","RepTedLieu","0"
"1907",849360261643464704,"Donald Norcross","DonaldNorcross","0"
"1908",846811921559031808,"Senator Mazie Hirono","maziehirono","0"
"1909",847837394565050368,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"1910",848874949586636800,"Chris Murphy","ChrisMurphyCT","0"
"1911",857965336741675008,"Pramila Jayapal","PramilaJayapal","0"
"1912",846812352263716864,"Rep. John Larson","RepJohnLarson","0"
"1913",847166619235368960,"Rep. Pete Aguilar","RepPeteAguilar","0"
"1914",853639124405899264,"Kamala Harris","SenKamalaHarris","0"
"1915",854827954727157760,"Bernie Sanders","SenSanders","0"
"1916",855832404333867008,"G. K. Butterfield","GKButterfield","0"
"1917",847199619952119808,"Rep. Don Beyer","RepDonBeyer","0"
"1918",852600786894848000,"Rep. Ted Deutch","RepTedDeutch","0"
"1919",855491330256056320,"Andrew Cuomo","NYGovCuomo","0"
"1920",858743766030495744,"Brian Schatz","brianschatz","0"
"1921",859419696684314624,"Bernie Sanders","SenSanders","0"
"1922",864227923078914048,"Andrew Cuomo","NYGovCuomo","0"
"1923",847092820020224000,"Mark Takano","RepMarkTakano","0"
"1924",847183750765142016,"Suzanne Bonamici","RepBonamici","0"
"1925",847478456543715328,"Rep. Don Beyer","RepDonBeyer","0"
"1926",847561270014468096,"Nanette D. Barragán","RepBarragan","0"
"1927",850001434296889344,"Rep. John Delaney","RepJohnDelaney","0"
"1928",850482668366163968,"Rep. Charlie Crist","RepCharlieCrist","0"
"1929",852225852511223808,"Rep. Doug Collins","RepDougCollins","0"
"1930",852982301914877952,"Kamala Harris","SenKamalaHarris","0"
"1931",855777990403338240,"Rep. Ted Deutch","RepTedDeutch","0"
"1932",858401308449099776,"Sen. Debbie Stabenow","SenStabenow","0"
"1933",861668369791152128,"Senator Ben Cardin","SenatorCardin","0"
"1934",848891458614693888,"Rep. Jamie Raskin","RepRaskin","0"
"1935",850084965840801792,"Rep. John Delaney","RepJohnDelaney","0"
"1936",855832476387864576,"Sheldon Whitehouse","SenWhitehouse","0"
"1937",857617644261961728,"Bernie Sanders","SenSanders","0"
"1938",862050806614437888,"Rep. Scott Peters","RepScottPeters","0"
"1939",846740171647201280,"John Garamendi","RepGaramendi","0"
"1940",854017014427508736,"Rep. Ted Deutch","RepTedDeutch","0"
"1941",855462138340626432,"Rep. Brad Schneider","RepSchneider","0"
"1942",856979541373456384,"Rep. Ted Deutch","RepTedDeutch","0"
